Location,"Lat,Long",Borehole ,Depth(ft),Depth-Z(m),GWT(m),N-06,N-12,N-18,N -Value,σv,σv',CE,CB,CS,CR,CN,(N1)60,Soil Type ,Soil USCS,FC,FCI,rd,CSR7.5,CRR,Rp,a(max),g,Mw,MSF,FS,Liquefaction,SL,γ,γw
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,5.0,1.524,0.9144000000000001,1.0,1.0,1.0,2.0,28.194000000000003,22.213824000000002,0.6,1.0,1.0,0.75,1.5048931351542367,1.0,Grey soft clay,CL,70.0,3.0,0.97714,0.29020575329308457,0.09586133240521881,,3.5316,9.81,7.5,0.9996389409159898,0.330202691411053,Liquefiable,,18.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,10.0,3.048,0.9144000000000001,5.0,10.0,11.0,21.0,53.34,32.409384,0.6,1.0,1.0,0.75,1.378576598721919,13.0,Grey fine sand,SM,18.0,2.0,0.95428,0.3675140223831468,0.1750988685723951,,3.5316,9.81,7.5,0.9996389409159898,0.47626930368609466,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,15.0,4.572,0.9144000000000001,6.0,13.0,20.0,33.0,80.00999999999999,44.12894399999999,0.6,1.0,1.0,0.85,1.2753559747420715,21.0,Grey fine sand,SM,18.0,2.0,0.93142,0.39516834852880234,0.3192441490153913,,3.5316,9.81,7.5,0.9996389409159898,0.8075770344550054,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,20.0,6.096,0.9144000000000001,9.0,16.0,17.0,33.0,106.68,55.848504000000005,0.6,1.0,1.0,0.95,1.1965942075740916,23.0,Grey fine sand,SM,18.0,2.0,0.90856,0.4061074278229547,0.3545998526645666,,3.5316,9.81,7.5,0.9996389409159898,0.8728523461558251,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,25.0,7.62,0.9144000000000001,4.0,5.0,8.0,13.0,148.59000000000003,82.80806400000003,0.6,1.0,1.0,0.95,1.0648771706130709,8.0,Grey sandy clay,CL,70.0,3.0,0.8857,0.37189424138692573,0.1517072071917654,,3.5316,9.81,7.5,0.9996389409159898,0.4077837596003993,Liquefiable,,19.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,30.0,9.144,0.9144000000000001,12.0,25.0,20.0,45.0,178.308,97.57562399999999,0.6,1.0,1.0,0.95,1.0100002669459112,26.0,Brown fine sand,CL,70.0,3.0,0.86284,0.3689568850154625,1.4059125703387159,,3.5316,9.81,7.5,0.9996389409159898,3.8091305784278084,Not liquefiable,,19.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,35.0,10.668000000000001,0.9144000000000001,18.0,22.0,28.0,50.0,208.026,112.343184,0.6,1.0,1.0,1.0,0.9628721158157728,29.0,Grey sandy clay,CL,70.0,3.0,0.83998,0.3639617068207716,3.709653230365054,,3.5316,9.81,7.5,0.9996389409159898,10.188747213985936,Not liquefiable,,19.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,40.0,12.192,0.9144000000000001,18.0,25.0,25.0,50.0,237.744,127.110744,0.6,1.0,1.0,1.0,0.9215727559031596,28.0,Grey sandy clay,CL,70.0,3.0,0.8171200000000001,0.35762593194734194,2.386029445772949,,3.5316,9.81,7.5,0.9996389409159898,6.669449094977925,Not liquefiable,,19.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,01,45.0,13.716000000000001,0.9144000000000001,25.0,28.0,22.0,50.0,267.462,141.87830399999996,0.6,1.0,1.0,1.0,0.8848177856585276,27.0,Grey sandy clay,CL,70.0,3.0,0.79426,0.3503681728538284,1.6871296658094392,,3.5316,9.81,7.5,0.9996389409159898,4.8135665365395575,Not liquefiable,,19.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,04,5.0,1.524,0.9144000000000001,1.0,1.0,1.0,2.0,29.718000000000004,23.737824000000003,0.6,1.0,1.0,0.75,1.4827035994142868,1.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.28625384052388286,0.09571315116851224,,3.5316,9.81,7.5,0.9996389409159898,0.3342438756130537,Liquefiable,,19.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,04,10.0,3.048,0.9144000000000001,4.0,7.0,10.0,17.0,53.34,32.409384,0.6,1.0,1.0,0.75,1.378576598721919,11.0,Grey fine sand,SM,18.0,2.0,0.95428,0.3675140223831468,0.15179493280664022,,3.5316,9.81,7.5,0.9996389409159898,0.41288254767337573,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,04,15.0,4.572,0.9144000000000001,14.0,22.0,28.0,50.0,80.00999999999999,44.12894399999999,0.6,1.0,1.0,0.85,1.2753559747420715,33.0,Grey fine sand,SM,18.0,2.0,0.93142,0.39516834852880234,2.219736223881794,,3.5316,9.81,7.5,0.9996389409159898,5.615163198710297,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,04,20.0,6.096,0.9144000000000001,5.0,3.0,4.0,7.0,106.68,55.848504000000005,0.6,1.0,1.0,0.95,1.1965942075740916,5.0,Brown sandy clay,SM,18.0,2.0,0.90856,0.4061074278229547,0.10671697299897151,,3.5316,9.81,7.5,0.9996389409159898,0.26268527625394567,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,04,25.0,7.62,0.9144000000000001,2.0,3.0,5.0,8.0,133.35000000000002,67.56806400000002,0.6,1.0,1.0,0.95,1.132892160571127,5.0,Grey fine sand,SM,18.0,2.0,0.8857,0.409028949386503,0.1094860625305646,,3.5316,9.81,7.5,0.9996389409159898,0.2675764924640977,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,04,30.0,9.144,0.9144000000000001,20.0,33.0,17.0,50.0,160.02,79.28762400000001,0.6,1.0,1.0,0.95,1.0794049358810949,31.0,Brown fine sand,SM,18.0,2.0,0.86284,0.40748815592203896,1.390024670526944,,3.5316,9.81,7.5,0.9996389409159898,3.409970987619323,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,04,35.0,10.668000000000001,0.9144000000000001,20.0,34.0,16.0,50.0,186.69000000000003,91.00718400000001,0.6,1.0,1.0,1.0,1.033304825856697,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.40320896744591056,1.4734548501048599,,3.5316,9.81,7.5,0.9996389409159898,3.653001209711288,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,04,40.0,12.192,0.9144000000000001,22.0,28.0,22.0,50.0,213.36,102.72674400000001,0.6,1.0,1.0,1.0,0.9927967839142897,30.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.39712861169628816,1.106937254023639,,3.5316,9.81,7.5,0.9996389409159898,2.7863456615382094,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,03,5.0,1.524,0.9144000000000001,3.0,4.0,2.0,6.0,26.67,20.689824,0.6,1.0,1.0,0.75,1.5286603635001008,4.0,Grey fine sand,SM,18.0,2.0,0.97714,0.29473985710076606,0.10222855264825005,,3.5316,9.81,7.5,0.9996389409159898,0.34671809610647186,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,03,10.0,3.048,0.9144000000000001,5.0,8.0,4.0,12.0,53.34,32.409384,0.6,1.0,1.0,0.75,1.378576598721919,7.0,Grey fine sand,SM,18.0,2.0,0.95428,0.3675140223831468,0.12638018862249137,,3.5316,9.81,7.5,0.9996389409159898,0.343754388167649,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,03,15.0,4.572,0.9144000000000001,1.0,2.0,2.0,4.0,80.00999999999999,44.12894399999999,0.6,1.0,1.0,0.85,1.2753559747420715,3.0,Brown sandy clay,SM,18.0,2.0,0.93142,0.39516834852880234,0.09208904971829164,,3.5316,9.81,7.5,0.9996389409159898,0.2329533741077023,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,03,20.0,6.096,0.9144000000000001,2.0,3.0,3.0,6.0,106.68,55.848504000000005,0.6,1.0,1.0,0.95,1.1965942075740916,4.0,Grey fine sand,SM,18.0,2.0,0.90856,0.4061074278229547,0.10198867705983879,,3.5316,9.81,7.5,0.9996389409159898,0.25104651167810393,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,03,25.0,7.62,0.9144000000000001,9.0,12.0,18.0,30.0,133.35000000000002,67.56806400000002,0.6,1.0,1.0,0.95,1.132892160571127,19.0,Brown fine sand,SM,18.0,2.0,0.8857,0.409028949386503,0.26597994742513464,,3.5316,9.81,7.5,0.9996389409159898,0.6500369065508638,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,03,30.0,9.144,0.9144000000000001,13.0,22.0,28.0,50.0,160.02,79.28762400000001,0.6,1.0,1.0,0.95,1.0794049358810949,31.0,Grey fine sand,SM,18.0,2.0,0.86284,0.40748815592203896,1.390024670526944,,3.5316,9.81,7.5,0.9996389409159898,3.409970987619323,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,03,35.0,10.668000000000001,0.9144000000000001,16.0,24.0,26.0,50.0,186.69000000000003,91.00718400000001,0.6,1.0,1.0,1.0,1.033304825856697,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.40320896744591056,1.4734548501048599,,3.5316,9.81,7.5,0.9996389409159898,3.653001209711288,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,03,40.0,12.192,0.9144000000000001,19.0,25.0,25.0,50.0,213.36,102.72674400000001,0.6,1.0,1.0,1.0,0.9927967839142897,30.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.39712861169628816,1.106937254023639,,3.5316,9.81,7.5,0.9996389409159898,2.7863456615382094,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,05,5.0,1.524,0.9144000000000001,1.0,1.0,1.0,2.0,27.432000000000002,21.451824000000002,0.6,1.0,1.0,0.75,1.516565643282879,1.0,Brown sandy clay,,,,0.97714,0.29239227621483377,0.06698639722479632,,3.5316,9.81,7.5,0.9996389409159898,0.22901497961722164,Liquefiable,,18.0,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,05,10.0,3.048,0.9144000000000001,4.0,7.0,8.0,15.0,54.864000000000004,33.933384000000004,0.6,1.0,1.0,0.75,1.363210174424539,9.0,Brown fine sand,,,,0.95428,0.3610372190784155,0.11257718897114621,,3.5316,9.81,7.5,0.9996389409159898,0.31170343667524614,Liquefiable,,18.0,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,05,15.0,4.572,0.9144000000000001,5.0,8.0,18.0,26.0,80.00999999999999,44.12894399999999,0.6,1.0,1.0,0.85,1.2753559747420715,17.0,Grey fine sand,SM,18.0,2.0,0.93142,0.39516834852880234,0.2223445332155183,,3.5316,9.81,7.5,0.9996389409159898,0.5624545956919442,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,05,20.0,6.096,0.9144000000000001,6.0,8.0,12.0,20.0,106.68,55.848504000000005,0.6,1.0,1.0,0.95,1.1965942075740916,14.0,Grey fine sand,SM,18.0,2.0,0.90856,0.4061074278229547,0.1814794208912979,,3.5316,9.81,7.5,0.9996389409159898,0.44671405561415345,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,05,25.0,7.62,0.9144000000000001,7.0,10.0,14.0,24.0,133.35000000000002,67.56806400000002,0.6,1.0,1.0,0.95,1.132892160571127,15.0,Grey fine sand,SM,18.0,2.0,0.8857,0.409028949386503,0.20297240272086725,,3.5316,9.81,7.5,0.9996389409159898,0.49605075140864024,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,05,30.0,9.144,0.9144000000000001,12.0,15.0,20.0,35.0,160.02,79.28762400000001,0.6,1.0,1.0,0.95,1.0794049358810949,22.0,Brown fine sand,SM,18.0,2.0,0.86284,0.40748815592203896,0.3213941795969418,,3.5316,9.81,7.5,0.9996389409159898,0.7884355229463836,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,05,35.0,10.668000000000001,0.9144000000000001,15.0,23.0,27.0,50.0,186.69000000000003,91.00718400000001,0.6,1.0,1.0,1.0,1.033304825856697,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.40320896744591056,1.4734548501048599,,3.5316,9.81,7.5,0.9996389409159898,3.653001209711288,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,05,40.0,12.192,0.9144000000000001,18.0,20.0,30.0,50.0,213.36,102.72674400000001,0.6,1.0,1.0,1.0,0.9927967839142897,30.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.39712861169628816,1.106937254023639,,3.5316,9.81,7.5,0.9996389409159898,2.7863456615382094,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,02,5.0,1.524,0.9144000000000001,8.0,10.0,12.0,22.0,26.67,20.689824,0.6,1.0,1.0,0.75,1.5286603635001008,15.0,Grey fine sand,SM,18.0,2.0,0.97714,0.29473985710076606,0.19845123006030824,,3.5316,9.81,7.5,0.9996389409159898,0.6730666812162418,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,02,10.0,3.048,0.9144000000000001,9.0,12.0,15.0,27.0,53.34,32.409384,0.6,1.0,1.0,0.75,1.378576598721919,17.0,Grey fine sand,SM,18.0,2.0,0.95428,0.3675140223831468,0.2199633054582213,,3.5316,9.81,7.5,0.9996389409159898,0.5983006696800257,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,02,15.0,4.572,0.9144000000000001,10.0,12.0,14.0,26.0,80.00999999999999,44.12894399999999,0.6,1.0,1.0,0.85,1.2753559747420715,17.0,Brown fine sand,SM,18.0,2.0,0.93142,0.39516834852880234,0.2223445332155183,,3.5316,9.81,7.5,0.9996389409159898,0.5624545956919442,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,02,20.0,6.096,0.9144000000000001,10.0,13.0,15.0,28.0,106.68,55.848504000000005,0.6,1.0,1.0,0.95,1.1965942075740916,19.0,Grey fine sand,SM,18.0,2.0,0.90856,0.4061074278229547,0.2602823332929588,,3.5316,9.81,7.5,0.9996389409159898,0.6406884931578913,Liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,02,25.0,7.62,0.9144000000000001,14.0,22.0,28.0,50.0,133.35000000000002,67.56806400000002,0.6,1.0,1.0,0.95,1.132892160571127,32.0,Grey fine sand,SM,18.0,2.0,0.8857,0.409028949386503,2.0758816244781855,,3.5316,9.81,7.5,0.9996389409159898,5.073313543388066,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,02,30.0,9.144,0.9144000000000001,16.0,25.0,25.0,50.0,160.02,79.28762400000001,0.6,1.0,1.0,0.95,1.0794049358810949,31.0,Grey fine sand,SM,18.0,2.0,0.86284,0.40748815592203896,1.390024670526944,,3.5316,9.81,7.5,0.9996389409159898,3.409970987619323,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,02,35.0,10.668000000000001,0.9144000000000001,19.0,28.0,22.0,50.0,186.69000000000003,91.00718400000001,0.6,1.0,1.0,1.0,1.033304825856697,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.40320896744591056,1.4734548501048599,,3.5316,9.81,7.5,0.9996389409159898,3.653001209711288,Not liquefiable,,17.5,9.81
"Monayem Khan, Mia fazil chist, 24.05.2022(05)",,02,40.0,12.192,0.9144000000000001,20.0,29.0,21.0,50.0,213.36,102.72674400000001,0.6,1.0,1.0,1.0,0.9927967839142897,30.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.39712861169628816,1.106937254023639,,3.5316,9.81,7.5,0.9996389409159898,2.7863456615382094,Not liquefiable,,17.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,5.0,1.524,1.2192,1.0,2.0,3.0,5.0,28.194000000000003,25.203912000000003,0.6,1.0,1.0,0.75,1.4626627716214013,3.0,Grey soft clay,CL,70.0,3.0,0.97714,0.2557769415890676,0.11087202730920034,,3.5316,9.81,7.5,0.9996389409159898,0.43331504109796154,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,10.0,3.048,1.2192,1.0,1.0,2.0,3.0,56.388000000000005,38.447472000000005,0.6,1.0,1.0,0.75,1.3214448988811203,2.0,Grey soft clay,CL,70.0,3.0,0.95428,0.32749945457428253,0.09908204025316997,,3.5316,9.81,7.5,0.9996389409159898,0.3024318495773522,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,15.0,4.572,1.2192,1.0,1.0,2.0,3.0,84.58200000000001,51.69103200000001,0.6,1.0,1.0,0.85,1.2224633904688107,2.0,Grey soft clay,CL,70.0,3.0,0.93142,0.3566351653989032,0.09973765431265873,,3.5316,9.81,7.5,0.9996389409159898,0.2795620084604755,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,20.0,6.096,1.2192,1.0,1.0,1.0,2.0,112.77600000000001,64.93459200000001,0.6,1.0,1.0,0.95,1.1461864872654606,1.0,Grey soft clay,CL,70.0,3.0,0.90856,0.36924110401802474,0.09550725156624854,,3.5316,9.81,7.5,0.9996389409159898,0.2585648422306232,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,25.0,7.62,1.2192,1.0,2.0,1.0,3.0,140.97,78.17815199999998,0.6,1.0,1.0,0.95,1.0841173384867906,2.0,Grey soft clay,CL,70.0,3.0,0.8857,0.3737178155093766,0.09961206528080763,,3.5316,9.81,7.5,0.9996389409159898,0.26644729072934065,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,30.0,9.144,1.2192,1.0,2.0,3.0,5.0,169.16400000000002,91.42171200000001,0.6,1.0,1.0,0.95,1.031785097312342,3.0,Grey soft clay,CL,70.0,3.0,0.86284,0.3735981556311262,0.10806407113241276,,3.5316,9.81,7.5,0.9996389409159898,0.28914771657634813,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,35.0,10.668000000000001,1.2192,3.0,2.0,3.0,5.0,197.35800000000003,104.66527200000003,0.6,1.0,1.0,1.0,0.9865450897254259,3.0,Grey soft clay,CL,70.0,3.0,0.83998,0.3706268956579981,0.10821568399300695,,3.5316,9.81,7.5,0.9996389409159898,0.2918746939431255,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,40.0,12.192,1.2192,2.0,2.0,2.0,4.0,225.552,117.90883199999999,0.6,1.0,1.0,1.0,0.9467024169517285,2.0,Grey soft clay,CL,70.0,3.0,0.8171200000000001,0.3657649136593941,0.10281842570205692,,3.5316,9.81,7.5,0.9996389409159898,0.28100372216446406,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,45.0,13.716000000000001,1.2192,2.0,3.0,4.0,7.0,253.746,131.15239200000002,0.6,1.0,1.0,1.0,0.9111054104932041,4.0,Grey soft clay,CL,70.0,3.0,0.79426,0.35958497594645467,0.11524135859828294,,3.5316,9.81,7.5,0.9996389409159898,0.32036863986236624,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,50.0,15.24,1.2192,3.0,7.0,7.0,14.0,297.18,159.635952,0.6,1.0,1.0,1.0,0.845382452622381,7.0,Grey silty clay,CL,70.0,3.0,0.7714,0.3360348837209302,0.14409480536284747,,3.5316,9.81,7.5,0.9996389409159898,0.42865424276616765,Liquefiable,,19.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,55.0,16.764,1.2192,5.0,6.0,6.0,12.0,326.89799999999997,174.40351199999998,0.6,1.0,1.0,1.0,0.8157955725154283,6.0,Grey silty clay,CL,70.0,3.0,0.74854,0.32831287002569076,0.13281605454760897,,3.5316,9.81,7.5,0.9996389409159898,0.40439505187299835,Liquefiable,,19.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,60.0,18.288,1.2192,12.0,18.0,30.0,48.0,320.04,152.59507200000002,0.6,1.0,1.0,1.0,0.8604669051396112,25.0,Grey fine sand with silt,SM,18.0,2.0,0.72568,0.35614328859060396,0.46446992127309084,,3.5316,9.81,7.5,0.9996389409159898,1.3036949875601707,Not liquefiable,,17.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,01,65.0,19.812,1.2192,50.0,50.0,,50.0,346.71000000000004,164.31463200000002,0.6,1.0,1.0,1.0,0.8357223930127635,25.0,Grey fine sand with silt,SM,18.0,2.0,0.70282,0.3470164786955796,0.48301294150552415,,3.5316,9.81,7.5,0.9996389409159898,1.3913994721814622,Not liquefiable,,17.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,5.0,1.524,1.524,2.0,2.0,2.0,4.0,28.194,28.194,0.6,1.0,1.0,0.75,1.4251724411981872,3.0,Grey soft clay,CL,70.0,3.0,0.97714,0.22865075999999998,0.10510119915691833,,3.5316,9.81,7.5,0.9996389409159898,0.45949224666571137,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,10.0,3.048,1.524,2.0,2.0,3.0,5.0,56.388,41.43756,0.6,1.0,1.0,0.75,1.2963995822261325,3.0,Grey soft clay,CL,70.0,3.0,0.95428,0.3038674600956234,0.10787568483021445,,3.5316,9.81,7.5,0.9996389409159898,0.35488082633240087,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,15.0,4.572,1.524,1.0,2.0,3.0,5.0,84.582,54.68111999999999,0.6,1.0,1.0,0.85,1.2036582976020258,3.0,Grey soft clay,CL,70.0,3.0,0.93142,0.3371335434782609,0.10909110101983088,,3.5316,9.81,7.5,0.9996389409159898,0.3234674057102683,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,20.0,6.096,1.524,1.0,2.0,2.0,4.0,112.77600000000001,67.92468000000001,0.6,1.0,1.0,0.95,1.1311318438221518,3.0,Grey soft clay,CL,70.0,3.0,0.90856,0.3529868736818488,0.10520831643693843,,3.5316,9.81,7.5,0.9996389409159898,0.2979440252879395,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,25.0,7.62,1.524,2.0,2.0,2.0,4.0,140.97,81.16824,0.6,1.0,1.0,0.95,1.0715657772492573,2.0,Grey soft clay,CL,70.0,3.0,0.8857,0.35995074164476154,0.10414686614125215,,3.5316,9.81,7.5,0.9996389409159898,0.28923197239000825,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,30.0,9.144,1.524,2.0,3.0,3.0,6.0,169.164,94.41179999999999,0.6,1.0,1.0,0.95,1.0210228628202043,3.0,Grey soft clay,CL,70.0,3.0,0.86284,0.3617660397094431,0.11249995028991336,,3.5316,9.81,7.5,0.9996389409159898,0.31086204567801223,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,35.0,10.668000000000001,1.524,2.0,2.0,3.0,5.0,197.35800000000003,107.65536000000002,0.6,1.0,1.0,1.0,0.9771256403299832,3.0,Grey soft clay,CL,70.0,3.0,0.83998,0.36033287004530007,0.10799080058376405,,3.5316,9.81,7.5,0.9996389409159898,0.2995891257732117,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,40.0,12.192,1.524,3.0,3.0,4.0,7.0,237.74399999999997,133.09091999999998,0.6,1.0,1.0,1.0,0.9061988077464832,4.0,Grey silty clay,CL,70.0,3.0,0.8171200000000001,0.3415567214015802,0.11507154227994909,,3.5316,9.81,7.5,0.9996389409159898,0.336781528357198,Liquefiable,,19.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,45.0,13.716000000000001,1.524,3.0,4.0,5.0,9.0,267.462,147.85848,0.6,1.0,1.0,1.0,0.8710114939451732,5.0,Grey silty clay,CL,70.0,3.0,0.79426,0.3361974378478664,0.12259518807243178,,3.5316,9.81,7.5,0.9996389409159898,0.3645206957870338,Liquefiable,,19.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,50.0,15.24,1.524,3.0,3.0,4.0,7.0,297.18000000000006,162.62604000000005,0.6,1.0,1.0,1.0,0.8391767297413166,4.0,Grey silty clay,CL,70.0,3.0,0.7714,0.329856452066348,0.11276569476977183,,3.5316,9.81,7.5,0.9996389409159898,0.3417395020929793,Liquefiable,,19.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,55.0,16.764,1.524,2.0,3.0,4.0,7.0,326.89799999999997,177.39359999999996,0.6,1.0,1.0,1.0,0.8101108772268281,3.0,Grey silty clay,CL,70.0,3.0,0.74854,0.32277893659793816,0.11177367665733812,,3.5316,9.81,7.5,0.9996389409159898,0.3461605051856457,Liquefiable,,19.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,60.0,18.288,1.524,8.0,17.0,24.0,41.0,320.04,155.58516000000003,0.6,1.0,1.0,1.0,0.8539776051305942,21.0,Grey fine sand with silt,SM,18.0,2.0,0.72568,0.34929880693505727,0.3058757304903838,,3.5316,9.81,7.5,0.9996389409159898,0.8753688395396118,Liquefiable,,17.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,65.0,19.812,1.524,17.0,23.0,27.0,50.0,346.71000000000004,167.30472000000003,0.6,1.0,1.0,1.0,0.8296917877053986,25.0,Grey fine sand with silt,SM,18.0,2.0,0.70282,0.3408145627618874,0.4713043926951443,,3.5316,9.81,7.5,0.9996389409159898,1.382377032673892,Not liquefiable,,17.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,04,70.0,21.336000000000002,1.524,15.0,24.0,26.0,50.0,373.38000000000005,179.02428000000003,0.6,1.0,1.0,1.0,0.8070509061291039,24.0,Grey fine sand with silt,SM,18.0,2.0,0.6799599999999999,0.33184733804375577,0.43152260076348664,,3.5316,9.81,7.5,0.9996389409159898,1.2998953017114374,Not liquefiable,,17.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,03,5.0,1.524,1.524,2.0,3.0,4.0,7.0,28.194,28.194,0.6,1.0,1.0,0.75,1.4251724411981872,4.0,Grey soft clay,CL,70.0,3.0,0.97714,0.22865075999999998,0.12077561861203025,,3.5316,9.81,7.5,0.9996389409159898,0.5280192879210348,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,03,10.0,3.048,1.524,2.0,2.0,2.0,4.0,56.388,41.43756,0.6,1.0,1.0,0.75,1.2963995822261325,2.0,Grey soft clay,CL,70.0,3.0,0.95428,0.3038674600956234,0.10329432702523533,,3.5316,9.81,7.5,0.9996389409159898,0.3398094407266985,Liquefiable,,18.5,9.81
"Akter Hussain, Temukhi, 20.08.2022(04)",,03,15.0,4.572,1.524,1.0,1.0,2.0,3.0,84.582,54.68111999999999,0.6,1.0,1.0,0.85,1.2036582976020258,2.0,Grey soft clay,CL,70.0,3.0,0.93142,0.3371335434782609,0.09951909443667176,,3.5316,9.81,7.5,0.9996389409159898,0.2950853277226857,Liquefiable,,18.5,9.81
