Location,"Lat,Long",Borehole ,Depth(ft),Depth-Z(m),GWT(m),N-06,N-12,N-18,N -Value,σv,σv',CE,CB,CS,CR,CN,(N1)60,Soil Type ,Soil USCS,FC,FCI,rd,CSR7.5,CRR,Rp,a(max),g,Mw,MSF,SL,γ,γw
"Executive Engineer, Road Division, 29.12.2021(03)",,3,30.0,9.144,1.5,36.0,50.0,,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,2,5.0,1.524,1.5,1.0,1.0,2.0,3.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,2.448,,,,,0.97714,0.230630184417441,0.15255530196992,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,2,10.0,3.048,1.5,2.0,3.0,4.0,7.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,5.334131698503682,,,,,0.95428,0.3087649967609352,0.2389547112312514,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,2,15.0,4.572,1.5,13.0,21.0,23.0,44.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,29.243305056353687,,,,,0.93142,0.3438786594334934,1.0043045442280154,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,2,20.0,6.096,1.5,25.0,50.0,,50.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,35.447859901729935,,,,,0.90856,0.3608919997995087,1.2219505398546335,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,2,25.0,7.62,1.5,29.0,50.0,,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Executive Engineer, Road Division, 29.12.2021(03)",,2,30.0,9.144,1.5,32.0,50.0,,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,3,5.0,1.524,1.5,1.0,2.0,2.0,4.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,3.264,,,,,0.97714,0.230630184417441,0.17688484306944,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,3,10.0,3.048,1.5,2.0,7.0,10.0,17.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,12.954319839223226,,,,,0.95428,0.3087649967609352,0.4723058713251685,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,3,15.0,4.572,1.5,7.0,10.0,16.0,26.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,17.280134806027178,,,,,0.93142,0.3438786594334934,0.6087195743986324,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,3,20.0,6.096,1.5,12.0,19.0,23.0,42.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,29.77620231745314,,,,,0.90856,0.3608919997995087,1.022635123208714,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,3,25.0,7.62,1.5,19.0,22.0,28.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,3,30.0,9.144,1.5,23.0,28.0,22.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,2,5.0,1.524,1.5,1.0,1.0,2.0,3.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,2.448,,,,,0.97714,0.230630184417441,0.15255530196992,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,2,10.0,3.048,1.5,4.0,5.0,8.0,13.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,9.906244582935408,,,,,0.95428,0.3087649967609352,0.3779775442655879,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,2,15.0,4.572,1.5,8.0,18.0,20.0,38.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,25.255581639578185,,,,,0.93142,0.3438786594334934,0.8691616929939134,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,2,20.0,6.096,1.5,12.0,21.0,24.0,45.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,31.90307391155694,,,,,0.90856,0.3608919997995087,1.096459016206785,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,2,25.0,7.62,1.5,17.0,25.0,25.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,2,30.0,9.144,1.5,21.0,30.0,20.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,1,5.0,1.524,1.5,3.0,4.0,4.0,8.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,6.528,,,,,0.97714,0.230630184417441,0.27498960535552,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,1,10.0,3.048,1.5,8.0,12.0,16.0,28.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,21.336526794014727,,,,,0.95428,0.3087649967609352,0.739636036669577,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,1,15.0,4.572,1.5,13.0,17.0,25.0,42.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,27.91406391742852,,,,,0.93142,0.3438786594334934,0.9588645145650676,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,1,20.0,6.096,1.5,17.0,24.0,26.0,50.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,35.447859901729935,,,,,0.90856,0.3608919997995087,1.2219505398546335,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,1,25.0,7.62,1.5,19.0,23.0,27.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Rakhal Chandra Pal, Mejortila, 14.07.2022(03)",,1,30.0,9.144,1.5,22.0,28.0,22.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,3,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,3,10.0,3.048,1.5,1.0,1.0,2.0,3.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,2.286056442215863,,,,,0.95428,0.3087649967609352,0.1477357121999238,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,3,15.0,4.572,1.5,2.0,2.0,2.0,4.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,2.658482277850335,,,,,0.93142,0.3438786594334934,0.158823797561977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,3,20.0,6.096,1.5,2.0,3.0,7.0,10.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,7.089571980345986,,,,,0.90856,0.3608919997995087,0.2920028344968289,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,3,25.0,7.62,1.5,15.0,19.0,22.0,41.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,26.611375192612154,,,,,0.8857,0.368593090603557,0.914716353756088,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,3,30.0,9.144,1.5,19.0,23.0,27.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,3,35.0,10.668,1.5,22.0,25.0,25.0,50.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,28.207327213105227,,,,,0.83998,0.3697212971943633,0.9688553011360952,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,2,5.0,1.524,1.5,1.0,0.0,1.0,1.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,0.816,,,,,0.97714,0.230630184417441,0.10411529527296,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,2,10.0,3.048,1.5,2.0,2.0,7.0,9.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,6.858169326647588,,,,,0.95428,0.3087649967609352,0.284987344897659,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,2,15.0,4.572,1.5,1.0,2.0,2.0,4.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,2.658482277850335,,,,,0.93142,0.3438786594334934,0.158823797561977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,2,20.0,6.096,1.5,13.0,20.0,26.0,46.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,32.612031109591534,,,,,0.90856,0.3608919997995087,1.1213079274930475,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,2,25.0,7.62,1.5,18.0,24.0,26.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,2,30.0,9.144,1.5,20.0,28.0,22.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,2,35.0,10.668,1.5,25.0,31.0,19.0,50.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,28.207327213105227,,,,,0.83998,0.3697212971943633,0.9688553011360952,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,1,5.0,1.524,1.5,1.0,0.0,1.0,1.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,0.816,,,,,0.97714,0.230630184417441,0.10411529527296,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,1,10.0,3.048,1.5,2.0,2.0,3.0,5.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,3.810094070359773,,,,,0.95428,0.3087649967609352,0.1932094112475813,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,1,15.0,4.572,1.5,1.0,2.0,2.0,4.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,2.658482277850335,,,,,0.93142,0.3438786594334934,0.158823797561977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,1,20.0,6.096,1.5,1.0,3.0,13.0,16.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,11.34331516855358,,,,,0.90856,0.3608919997995087,0.4222759388757472,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,1,25.0,7.62,1.5,17.0,22.0,28.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,1,30.0,9.144,1.5,18.0,25.0,25.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Madrasatul Arafah, Sadapara,08.08.2022(03)",,1,35.0,10.668,1.5,21.0,29.0,21.0,50.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,28.207327213105227,,,,,0.83998,0.3697212971943633,0.9688553011360952,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,3,5.0,1.524,1.5,5.0,8.0,12.0,20.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,16.32,,,,,0.97714,0.230630184417441,0.57816890368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,3,10.0,3.048,1.5,14.0,23.0,27.0,50.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,38.10094070359772,,,,,0.95428,0.3087649967609352,1.3179807758388948,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,3,15.0,4.572,1.5,16.0,22.0,28.0,50.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,33.231028473129186,,,,,0.93142,0.3438786594334934,1.1431043680463,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,3,20.0,6.096,1.5,18.0,24.0,26.0,50.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,35.447859901729935,,,,,0.90856,0.3608919997995087,1.2219505398546335,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,3,25.0,7.62,1.5,19.0,25.0,25.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,3,30.0,9.144,1.5,21.0,35.0,15.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,4,5.0,1.524,1.5,8.0,10.0,12.0,22.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,17.952,,,,,0.97714,0.230630184417441,0.63019444727808,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,4,10.0,3.048,1.5,16.0,20.0,30.0,50.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,38.10094070359772,,,,,0.95428,0.3087649967609352,1.3179807758388948,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,4,15.0,4.572,1.5,17.0,22.0,28.0,50.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,33.231028473129186,,,,,0.93142,0.3438786594334934,1.1431043680463,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,4,20.0,6.096,1.5,17.0,23.0,27.0,50.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,35.447859901729935,,,,,0.90856,0.3608919997995087,1.2219505398546335,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,4,25.0,7.62,1.5,20.0,24.0,26.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,4,30.0,9.144,1.5,23.0,32.0,18.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,5,5.0,1.524,1.5,5.0,8.0,10.0,18.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,14.687999999999995,,,,,0.97714,0.230630184417441,0.5266028895027198,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,5,10.0,3.048,1.5,10.0,17.0,25.0,42.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,32.00479019102209,,,,,0.95428,0.3087649967609352,1.1000166619073195,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,5,15.0,4.572,1.5,15.0,22.0,28.0,50.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,33.231028473129186,,,,,0.93142,0.3438786594334934,1.1431043680463,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,5,20.0,6.096,1.5,18.0,24.0,26.0,50.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,35.447859901729935,,,,,0.90856,0.3608919997995087,1.2219505398546335,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,5,25.0,7.62,1.5,20.0,28.0,22.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,5,30.0,9.144,1.5,21.0,30.0,20.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,2,5.0,1.524,1.5,5.0,8.0,11.0,19.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,15.504,,,,,0.97714,0.230630184417441,0.5523296628326401,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,2,10.0,3.048,1.5,16.0,22.0,28.0,50.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,38.10094070359772,,,,,0.95428,0.3087649967609352,1.3179807758388948,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,2,15.0,4.572,1.5,8.0,15.0,22.0,37.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,24.5909610701156,,,,,0.93142,0.3438786594334934,0.8469736342232957,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,2,20.0,6.096,1.5,17.0,22.0,28.0,50.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,35.447859901729935,,,,,0.90856,0.3608919997995087,1.2219505398546335,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,2,25.0,7.62,1.5,18.0,26.0,24.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,2,30.0,9.144,1.5,20.0,29.0,21.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,1,5.0,1.524,1.5,4.0,7.0,10.0,17.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,13.872,,,,,0.97714,0.230630184417441,0.5009861688524799,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,1,10.0,3.048,1.5,15.0,22.0,28.0,50.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,38.10094070359772,,,,,0.95428,0.3087649967609352,1.3179807758388948,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,1,15.0,4.572,1.5,18.0,23.0,27.0,50.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,33.231028473129186,,,,,0.93142,0.3438786594334934,1.1431043680463,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,1,20.0,6.096,1.5,16.0,20.0,30.0,50.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,35.447859901729935,,,,,0.90856,0.3608919997995087,1.2219505398546335,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,1,25.0,7.62,1.5,17.0,25.0,25.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Md. Khaled Siraj, Baluchor, 23.03.2022(05)",,1,30.0,9.144,1.5,20.0,30.0,20.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,3,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,3,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,3,15.0,4.572,1.5,1.0,2.0,2.0,4.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,2.658482277850335,,,,,0.93142,0.3438786594334934,0.158823797561977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,3,20.0,6.096,1.5,2.0,2.0,3.0,5.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,3.544785990172993,,,,,0.90856,0.3608919997995087,0.1852741595610269,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,3,25.0,7.62,1.5,16.0,20.0,26.0,46.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,29.856664850247785,,,,,0.8857,0.368593090603557,1.025408586945396,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,3,30.0,9.144,1.5,7.0,10.0,12.0,22.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,13.247470631098732,,,,,0.86284,0.370873418877385,0.4814531369282819,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,3,35.0,10.668,1.5,15.0,20.0,30.0,50.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,28.207327213105227,,,,,0.83998,0.3697212971943633,0.9688553011360952,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,3,40.0,12.192,1.5,18.0,22.0,28.0,50.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,26.626505927308894,,,,,0.8171200000000001,0.3662585708656592,0.9152269896391684,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,2,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,2,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,2,15.0,4.572,1.5,1.0,1.0,2.0,3.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,1.9938617083877512,,,,,0.93142,0.3438786594334934,0.1390470233502397,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nazma Khanam, Sremongal, 24.02.2022(03)",,2,20.0,6.096,1.5,1.0,1.0,2.0,3.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.126871594103796,,,,,0.90856,0.3608919997995087,0.1430010399094202,,3.5316,9.81,7.5,1.0,,18.0,9.81
